_id,node_id,name,type,incorporation_date,struck_off_date,closed_date,jurisdiction,jurisdiction_description,countries,country_codes,sourceID,valid_until,note
1227535,85023857,KO-VA HORECA & REAL ESTATE N.V.,LIMITED LIABILITY COMPANY,20-OCT-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227549,85023871,S.K. ELECTRONICS & APPLIANCES N.V.,LIMITED LIABILITY COMPANY,23-OCT-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227584,85023906,EAGLE AGENCY N.V.,LIMITED LIABILITY COMPANY,05-NOV-1998,13-JAN-2005,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227622,85023944,PACIFIC TRADING AND MANAGEMENT N.V.,LIMITED LIABILITY COMPANY,11-NOV-1998,,28-DEC-2005,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1227699,85024021,CENTRO MEDICO FAMILIAR N.V.,LIMITED LIABILITY COMPANY,02-DEC-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227712,85024034,BARGAH N.V.,LIMITED LIABILITY COMPANY,04-DEC-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227713,85024035,HOTEL ASTORIA N.V.,LIMITED LIABILITY COMPANY,03-DEC-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227734,85024056,KRIPA N.V.,LIMITED LIABILITY COMPANY,10-DEC-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227796,85024118,ULTIMATE AUTOMOBILES N.V.,LIMITED LIABILITY COMPANY,23-DEC-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227985,85024308,STREET MART N.V.,LIMITED LIABILITY COMPANY,10-FEB-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1228004,85024327,BEAUTY-LOOK N.V.,LIMITED LIABILITY COMPANY,18-FEB-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1228219,85024543,THE MILLENNIUM RESOURCE GROUP (TMRG) N.V.,LIMITED LIABILITY COMPANY,09-APR-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1228892,85025225,CT-TECH N.V.,LIMITED LIABILITY COMPANY,04-JUN-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1228899,85025232,SPECIALTY F & B N.V.,LIMITED LIABILITY COMPANY,07-JUN-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1228979,85025312,NAVIGATOR MANAGEMENT GROUP N.V.,LIMITED LIABILITY COMPANY,24-JUN-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1228981,85025314,DESIGN & LINES REPRESENTATIVES N.V.,LIMITED LIABILITY COMPANY,22-JUN-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1228982,85025315,THE LAZY LIZARD N.V.,LIMITED LIABILITY COMPANY,22-JUN-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229100,85025433,HUNG PARADISE N.V.,LIMITED LIABILITY COMPANY,22-JUL-1999,,21-JAN-2003,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1229115,85025448,MARIE SOUVENIRS  N.V.,LIMITED LIABILITY COMPANY,26-JUL-1999,,06-OCT-2004,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1229156,85025489,YIN CHENG ARUBA CO. N.V.,LIMITED LIABILITY COMPANY,04-AUG-1999,19-MAY-2003,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229163,85025496,JOLLYMAN TRADING N.V.,LIMITED LIABILITY COMPANY,09-AUG-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229224,85025557,SUSHI-YA N.V.,LIMITED LIABILITY COMPANY,24-AUG-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229247,85025580,YINLU TRADING ARUBA N.V.,LIMITED LIABILITY COMPANY,30-AUG-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229337,85025670,CENTURY 21 N.V.,LIMITED LIABILITY COMPANY,15-SEP-1999,01-JUN-2006,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229410,85025743,DESIGN STUDIO ARTE SANO N.V.,LIMITED LIABILITY COMPANY,08-OCT-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229638,85025971,THE BIG BLUE N.V.,LIMITED LIABILITY COMPANY,08-DEC-1999,,06-JUL-2006,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1229701,85026034,NEW STAR N.V.,LIMITED LIABILITY COMPANY,21-DEC-1999,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229795,85026129,INDO CARIBBEAN ENTERPRISES (ARUBA) N.V.,LIMITED LIABILITY COMPANY,18-JAN-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1229935,85026269,BRIAN ENTERPRISES N.V.,LIMITED LIABILITY COMPANY,16-FEB-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230017,85026351,WYNDE REAL ESTATE GROUP N.V.,LIMITED LIABILITY COMPANY,02-MAR-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230056,85026391,RETAIL ESTATE N.V.,LIMITED LIABILITY COMPANY,20-MAR-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230070,85026405,CLASSIQUE DE L'ISLE N.V.,LIMITED LIABILITY COMPANY,19-MAY-1989,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230093,85026428,J.K. SIMOONS HOLDING N.V.,LIMITED LIABILITY COMPANY,21-MAR-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230110,85026445,DURA HOME CENTER N.V.,LIMITED LIABILITY COMPANY,27-MAR-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230210,85026545,VICA GROUP N.V.,LIMITED LIABILITY COMPANY,11-APR-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230230,85026565,WARUNG MINI N.V.,LIMITED LIABILITY COMPANY,18-APR-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230260,85026595,TROPICAL IMPRESSIONS N.V.,LIMITED LIABILITY COMPANY,25-APR-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230307,85026642,RMS RETAIL MANAGEMENT SERVICES N.V .,LIMITED LIABILITY COMPANY,08-MAY-2000,,24-SEP-2009,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1230308,85026643,FRIOMAX ARUBA N.V.,LIMITED LIABILITY COMPANY,09-MAY-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230338,85026674,MONNIS ENTERPRISES N.V.,LIMITED LIABILITY COMPANY,11-MAY-2000,,10-APR-2014,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1230363,85026699,ABC TRIANGLE N.V.,LIMITED LIABILITY COMPANY,15-MAY-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230374,85026710,CAPRICORN ENTERPRISES N.V.,LIMITED LIABILITY COMPANY,17-MAY-2000,,12-JUN-2008,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1230419,85026755,UNION CARIBE HOLDING N.V.,LIMITED LIABILITY COMPANY,25-MAY-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230420,85026756,OPTICA ODUBER & KAN N.V.,LIMITED LIABILITY COMPANY,26-MAY-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230432,85026768,BACKST'H N.V.,LIMITED LIABILITY COMPANY,31-MAY-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230456,85026792,FANTASTIC GARDENS ARUBA N.V.,LIMITED LIABILITY COMPANY,05-JUN-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230511,85026847,HEE FA TRADING N.V.,LIMITED LIABILITY COMPANY,15-JUN-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230598,85026934,ARASHI DELI & GIFT SHOP N.V.,LIMITED LIABILITY COMPANY,11-JUL-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230684,85027022,THE ABSOLUTE REAL ESTATE N.V.,LIMITED LIABILITY COMPANY,10-JUN-1993,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230691,85027029,MARNA DISTRIBUTION N.V.,LIMITED LIABILITY COMPANY,07-AUG-2000,,21-MAY-2007,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1230701,85027039,AVIRAJ N.V.,LIMITED LIABILITY COMPANY,07-AUG-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230704,85027042,ROMITE N.V.,LIMITED LIABILITY COMPANY,08-AUG-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1230742,85027082,TEXAS FURNITURE STORE N.V. (I.L.),LIMITED LIABILITY COMPANY,17-AUG-2000,,16-APR-2010,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1230766,85027106,OKAY CENTER N.V.,LIMITED LIABILITY COMPANY,20-JAN-1976,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231030,85027370,VAN ROOIJEN OPTIEK N.V.,LIMITED LIABILITY COMPANY,16-OCT-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231174,85027514,M.C. DUSHI BAGELS N.V.,LIMITED LIABILITY COMPANY,22-NOV-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231235,85027575,24-STORE N.V.,LIMITED LIABILITY COMPANY,12-DEC-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231236,85027576,CYNEL N.V.,LIMITED LIABILITY COMPANY,11-DEC-2000,01-APR-2009,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231263,85027603,SATTA AMASA GANA INC. N.V.,LIMITED LIABILITY COMPANY,11-DEC-2000,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231283,85027623,LIFE CHANGING FORMULAS N.V.,LIMITED LIABILITY COMPANY,22-DEC-2000,,18-OCT-2006,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1231363,85027703,ROYAL DEN GROUP N.V.,LIMITED LIABILITY COMPANY,16-JAN-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231420,85027760,VALU FOOD & DISTRIBUTORS N.V.,LIMITED LIABILITY COMPANY,23-JAN-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231422,85027762,MONSERAT FOOD & BEVERAGE N.V.,LIMITED LIABILITY COMPANY,19-JAN-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231441,85027781,ARUBA BLUE PARROT FISH N.V.,LIMITED LIABILITY COMPANY,01-FEB-2001,,28-OCT-2008,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1231471,85027811,VENUS ENTERTAINMENT CLUB N.V.,LIMITED LIABILITY COMPANY,02-FEB-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231542,85027882,TRI-BIKE & FYSIO N.V.,LIMITED LIABILITY COMPANY,21-FEB-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231578,85027918,RENAISSANCE N.V.,LIMITED LIABILITY COMPANY,27-FEB-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231582,85027922,AUTOFINISHING TECHNIQUE N.V.,LIMITED LIABILITY COMPANY,01-MAR-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231646,85027986,MELODY KINDERDAGVERBLIJF EN VERVOERDIENSTEN N.V.,LIMITED LIABILITY COMPANY,19-MAR-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231713,85028053,ICR TECH ARUBA N.V.,LIMITED LIABILITY COMPANY,30-MAR-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231721,85028061,KUSHI (ARUBA) N.V.,LIMITED LIABILITY COMPANY,23-DEC-1987,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231799,85028139,D.D. BRAKES & AUTOPARTS N.V.,LIMITED LIABILITY COMPANY,23-APR-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1231832,85028172,SELECT INTERNATIONAL FOODS N.V.,LIMITED LIABILITY COMPANY,04-MAY-2001,,21-AUG-2009,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1232009,85028349,THE JUGGLING FISH N.V.,LIMITED LIABILITY COMPANY,12-JUN-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232121,85028461,RACHIEM & KEVIN BROTHERS N.V.,LIMITED LIABILITY COMPANY,03-JUL-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232234,85028576,GRANDMAMA'S FASHION & INVESTMENT N.V.,LIMITED LIABILITY COMPANY,31-JUL-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232395,85028737,HUCHADA N.V.,LIMITED LIABILITY COMPANY,14-SEP-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232402,85028744,HARY BARE,LIMITED LIABILITY COMPANY,17-SEP-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232464,85028806,HAO LING MINIMARKET N.V.,LIMITED LIABILITY COMPANY,01-OCT-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232480,85028822,GREEN PASTURES N.V.,LIMITED LIABILITY COMPANY,05-OCT-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232576,85028918,K & G INTERNATIONAL N.V.,LIMITED LIABILITY COMPANY,31-OCT-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232583,85028925,HEAVENLY SCENT N.V.,LIMITED LIABILITY COMPANY,31-OCT-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232682,85029024,CABA SPA N.V.,LIMITED LIABILITY COMPANY,26-NOV-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232727,85029070,INDEPENDENT TIMESHARE RESALE REALTY N.V.,LIMITED LIABILITY COMPANY,06-DEC-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232740,85029083,PARS ENTERPRISES ARUBA N.V.,LIMITED LIABILITY COMPANY,13-DEC-2001,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232746,85029089,CABYA & CO. N.V.,LIMITED LIABILITY COMPANY,14-DEC-2001,,09-MAY-2011,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1232770,85029113,UNITED TAX  FREE SHOPPES N.V.,LIMITED LIABILITY COMPANY,21-DEC-2001,,30-NOV-2016,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1232855,85029198,BIRD CAGE PRODUCTIONS N.V.,LIMITED LIABILITY COMPANY,22-JAN-2002,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232867,85029210,INTER TOTAL SERVICES N.V.,LIMITED LIABILITY COMPANY,24-JAN-2002,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1232884,85029227,EXIMSOL ARUBA N.V.,LIMITED LIABILITY COMPANY,24-JAN-2002,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1233003,85029346,AL'S F. & B. N.V.,LIMITED LIABILITY COMPANY,11-JAN-2002,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1233048,85029392,UNION CARIBE N.V.,LIMITED LIABILITY COMPANY,01-MAR-2002,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1233051,85029395,WHEELS 4 U N.V.,LIMITED LIABILITY COMPANY,04-MAR-2002,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
